image,modal,split,image_path,mask_path,width,height,scale,global_hfr,full_power,high_power,interior_hfr,boundary_hfr,near_background_hfr,interior_freq_std,boundary_freq_std,near_background_freq_std,boundary_freq_gap,interior_points,boundary_points,near_background_points
gas_d8a6d3182f1bdc1b,NBI,train,dataset\NBI\train\images\gas_d8a6d3182f1bdc1b.jpg,dataset\NBI\train\masks\gas_d8a6d3182f1bdc1b.png,1156,1007,0.824859619140625,0.00021859750718285556,936264684.5829757,204665.12611318103,0.00024169421398435826,0.0004094894927258366,0.0006931258359467242,0.0001534394329529282,0.0004792496971960417,0.0008312725467663904,0.00045143162196236596,256,256,256
gas_d8eaf527ac4a787e,NBI,train,dataset\NBI\train\images\gas_d8eaf527ac4a787e.jpg,dataset\NBI\train\masks\gas_d8eaf527ac4a787e.png,550,480,0.745086669921875,0.00017253386912918458,1498271458.9650137,258502.57182106213,0.00017506596066001933,0.0007289129825800221,0.001789876293665358,0.00016939836868190902,0.0007302434364393732,0.0012614096827614878,0.0016148103330053387,256,256,256
gas_d90b0ad578753021,NBI,train,dataset\NBI\train\images\gas_d90b0ad578753021.jpg,dataset\NBI\train\masks\gas_d90b0ad578753021.png,1156,1007,0.941650390625,0.0006665132206924749,792351499.7675354,528112.7500305729,0.0009281267746593812,0.001073242714139307,0.0019988836329676235,0.0008308416484122108,0.0010670770546599567,0.0006861561556925364,0.0010707568583082424,256,256,256
gas_d92a1c1c94856c44,NBI,train,dataset\NBI\train\images\gas_d92a1c1c94856c44.jpg,dataset\NBI\train\masks\gas_d92a1c1c94856c44.png,514,479,0.1051025390625,0.0008491788038801851,823051338.8177469,698917.7514292393,0.0010627570522844946,0.0013248548997538486,0.0013904023189006708,0.0004816161973335449,0.0006177888315023309,0.0007130431560303949,0.0003276452666161763,256,256,256
gas_d935a01ef5bff1e3,NBI,train,dataset\NBI\train\images\gas_d935a01ef5bff1e3.jpg,dataset\NBI\train\masks\gas_d935a01ef5bff1e3.png,1156,1006,0.1264801025390625,0.0005485822096833729,701863451.6294963,385029.8031909082,0.00119249358327268,0.0006185676500718752,0.00045583657810572306,0.00041968292739764956,0.00025577533413236205,0.00019634114652937866,0.0007366570051669569,256,256,256
gas_d987198ecd25d036,NBI,train,dataset\NBI\train\images\gas_d987198ecd25d036.jpg,dataset\NBI\train\masks\gas_d987198ecd25d036.png,1156,1008,0.8360443115234375,0.0009059639913838043,798262982.0205767,723197.5173652997,0.0012712688311064693,0.0013728878230745336,0.0014832425201185772,0.001120801732820426,0.000971651591093607,0.0008488711224625219,0.00021197368901210785,256,256,256
gas_d9d11437c2e141d,NBI,train,dataset\NBI\train\images\gas_d9d11437c2e141d.jpg,dataset\NBI\train\masks\gas_d9d11437c2e141d.png,1156,1006,0.1307830810546875,0.00036574797392965495,900331540.188666,329294.4366889703,0.0010917833199769458,0.0009200631323438111,0.0007840335591407414,0.0006116184952475125,0.0006576604756027502,0.0005969140462355181,0.00030774976083620443,256,256,256
gas_d9d6780669d35e6,NBI,train,dataset\NBI\train\images\gas_d9d6780669d35e6.jpg,dataset\NBI\train\masks\gas_d9d6780669d35e6.png,1156,956,0.24755859375,0.0004557702233528492,429450903.2811381,195730.93410752717,0.0005112602936234896,0.0005982969205538629,0.0005964815628625528,0.00015938715625771321,0.00031321329825139646,0.0004303622677663522,8.885198462168327e-05,256,256,256
gas_d9e82123ed5e81dd,NBI,train,dataset\NBI\train\images\gas_d9e82123ed5e81dd.jpg,dataset\NBI\train\masks\gas_d9e82123ed5e81dd.png,1157,1007,0.102783203125,0.0004036864679876,923259886.0317721,372707.5224268002,0.0005210378181943294,0.0005235516937816508,0.0006389634553500374,0.00038423273017546824,0.0004817929847121256,0.0006885755861716315,0.00011792563715570803,256,256,256
gas_da241713c31549,NBI,train,dataset\NBI\train\images\gas_da241713c31549.jpg,dataset\NBI\train\masks\gas_da241713c31549.png,1156,1008,0.542449951171875,0.000499098800571183,633932760.6462747,316395.0804813346,0.0006631626008879169,0.0005638055454293041,0.0006145133814599193,0.00045049450277833737,0.00039158954996701775,0.0004602379427758639,0.00015006489148922813,256,256,256
gas_da597751b41c0645,NBI,train,dataset\NBI\train\images\gas_da597751b41c0645.jpg,dataset\NBI\train\masks\gas_da597751b41c0645.png,1157,1007,0.5606842041015625,0.0004449793435171469,535124511.8971475,238119.35400392633,0.0006421097713463391,0.0005408159487465611,0.0005379207102115252,0.0003049013488674119,0.0002454097101425035,0.0003693459378926795,0.00010418906113481387,256,256,256
gas_da5f5ead71f83545,NBI,train,dataset\NBI\train\images\gas_da5f5ead71f83545.jpg,dataset\NBI\train\masks\gas_da5f5ead71f83545.png,1158,1010,0.1379241943359375,0.0011292470875088419,470297319.6421069,531081.878469064,0.0013129422386158373,0.0014012813233388404,0.0012300952246517246,0.0005206578649091362,0.0005692339204742241,0.00047437301755348573,0.00025952518341011894,256,256,256
gas_da7f2909527f994f,NBI,train,dataset\NBI\train\images\gas_da7f2909527f994f.jpg,dataset\NBI\train\masks\gas_da7f2909527f994f.png,1156,948,0.2421875,0.00023483343105667957,787718211.9044677,184982.57040735873,0.0009421182204208034,0.0008786300576297654,0.0007157460492264368,0.00048087527199996104,0.0007343161252180112,0.000821739018434413,0.0002263721711943666,256,256,256
gas_da8efd7e29df580c,NBI,train,dataset\NBI\train\images\gas_da8efd7e29df580c.jpg,dataset\NBI\train\masks\gas_da8efd7e29df580c.png,1158,1008,0.4092864990234375,0.0011754482540607448,626781401.7761784,736749.1043955551,0.0013627096122045068,0.0015851353405598938,0.0020186804176892726,0.0005373289472139235,0.0006654360030887882,0.0008545892516090982,0.0006559708054847658,256,256,256
gas_daa48b82a797ae9b,NBI,train,dataset\NBI\train\images\gas_daa48b82a797ae9b.jpg,dataset\NBI\train\masks\gas_daa48b82a797ae9b.png,909,1009,0.18804931640625,0.0017083843943758235,418811947.7788542,715491.7957635368,0.0026157732822424153,0.0022136591964647474,0.0019569544144789792,0.0012545327473931544,0.0010529377285203067,0.0008765955890778121,0.000658818867763436,256,256,256
gas_dab84a72d1a7a1ef,NBI,train,dataset\NBI\train\images\gas_dab84a72d1a7a1ef.jpg,dataset\NBI\train\masks\gas_dab84a72d1a7a1ef.png,1031,895,0.1247711181640625,0.0008344681807203508,422267757.5613074,352369.0074290463,0.0017133250788957375,0.0017294161996678757,0.0015671521209610815,0.0005916297530812021,0.0010151565544060663,0.0011411292377783273,0.00017835519947893234,256,256,256
gas_dabc417e33bba13f,NBI,train,dataset\NBI\train\images\gas_dabc417e33bba13f.jpg,dataset\NBI\train\masks\gas_dabc417e33bba13f.png,562,480,0.3000335693359375,0.0006104073739009823,1599093283.0467055,976098.3315272398,0.0008952442914099298,0.0009731677573714903,0.0008300856777897713,0.0003056402234218493,0.0003382172661471497,0.000293176788930244,0.00022100554554327953,256,256,256
gas_dad20332c2ec3db,NBI,train,dataset\NBI\train\images\gas_dad20332c2ec3db.jpg,dataset\NBI\train\masks\gas_dad20332c2ec3db.png,1158,1009,0.076416015625,0.0006915608777156195,835895344.6291729,578072.5182101511,0.000720602751764954,0.0008414356107069253,0.0010377319861972134,0.0002522047115679554,0.00046530627170516024,0.0005337895805294906,0.0003171292344322594,256,256,256
gas_dae0aa2bf1931027,NBI,train,dataset\NBI\train\images\gas_dae0aa2bf1931027.jpg,dataset\NBI\train\masks\gas_dae0aa2bf1931027.png,1156,1008,0.0895843505859375,0.0009187828141655881,456873223.7282275,419767.2662139252,0.0029991275582138786,0.002111567704494913,0.0013020409150271196,0.0015357272442088309,0.00137635881517459,0.0008610704018444967,0.001697086643186759,256,256,256
gas_daf369188bfc059c,NBI,train,dataset\NBI\train\images\gas_daf369188bfc059c.jpg,dataset\NBI\train\masks\gas_daf369188bfc059c.png,1158,1009,0.5062713623046875,0.0007669462379145573,761874494.2037674,584316.7770926356,0.00099039602270168,0.001443287798641337,0.0018156312955140655,0.0006105132614952062,0.0009135009247575632,0.0012917333316455964,0.0008252352728123854,256,256,256
gas_db0dcd14e73f599e,NBI,train,dataset\NBI\train\images\gas_db0dcd14e73f599e.jpg,dataset\NBI\train\masks\gas_db0dcd14e73f599e.png,1156,1007,0.269134521484375,0.0003446340516197781,798983790.3368857,275357.0208423282,0.0010245046166489293,0.0005410186386494611,0.0004291356586369906,0.0006474630588830774,0.0005033876405319167,0.0005403423139584694,0.0005953689580119386,256,256,256
gas_db30bef0fc22dca,NBI,train,dataset\NBI\train\images\gas_db30bef0fc22dca.jpg,dataset\NBI\train\masks\gas_db30bef0fc22dca.png,348,404,0.2452850341796875,0.00038545781610040434,582486339.4910882,224523.91232855356,0.0005880659149779815,0.0009740976320858967,0.0011686731384884723,0.0003194263391941574,0.0003782261412055476,0.0005778269839957091,0.0005806072235104907,256,256,256
gas_db3f3b051a20aad2,NBI,train,dataset\NBI\train\images\gas_db3f3b051a20aad2.jpg,dataset\NBI\train\masks\gas_db3f3b051a20aad2.png,1156,1006,0.1595306396484375,0.000517677269803383,1024061650.7054209,530133.4394475279,0.0011283846112053455,0.0005538054292799384,0.0003756303436700347,0.0005044034453379798,0.00027379435778388596,0.0001712964782739874,0.0007527542675353108,256,256,256
gas_db6914ed56b3453e,NBI,train,dataset\NBI\train\images\gas_db6914ed56b3453e.jpg,dataset\NBI\train\masks\gas_db6914ed56b3453e.png,626,776,0.2965545654296875,0.0002895197938015229,817318891.5436218,236629.99694979866,0.0004267085959049285,0.0006278070920789254,0.0006227860312931093,0.00043368376288945243,0.0008107864816462474,0.0009107180635564054,0.00020611955695981296,256,256,256
gas_db8227e5572bf52,NBI,train,dataset\NBI\train\images\gas_db8227e5572bf52.jpg,dataset\NBI\train\masks\gas_db8227e5572bf52.png,514,481,0.0294189453125,0.000491222062094878,546619173.5466667,268511.3976101916,0.0008762516726052746,0.0008650522754160761,0.0009083111360583647,0.00022263831603133732,0.00035584654047820765,0.0005155326183614431,5.445825783148724e-05,256,256,256
gas_dbab7cd6a70a8e5b,NBI,train,dataset\NBI\train\images\gas_dbab7cd6a70a8e5b.jpg,dataset\NBI\train\masks\gas_dbab7cd6a70a8e5b.png,1158,1009,0.5611419677734375,0.0005653191064017794,665533933.6144557,376239.04863098526,0.0006875504081093574,0.0008571119072655316,0.001043077091662784,0.0004411703573173787,0.0005139349322105411,0.000573436126730216,0.00035552668355342664,256,256,256
gas_dbe33aaef2bee720,NBI,train,dataset\NBI\train\images\gas_dbe33aaef2bee720.jpg,dataset\NBI\train\masks\gas_dbe33aaef2bee720.png,1157,1008,0.853179931640625,0.0003882268979777341,1057905674.7242445,410707.4384512352,0.00042123102633961874,0.0004329365410016848,0.0006498463693145177,0.0002283541809849015,0.00033245295323248454,0.000553196085850099,0.00022861534297489896,256,256,256
gas_dc00f5bd82a2a93b,NBI,train,dataset\NBI\train\images\gas_dc00f5bd82a2a93b.jpg,dataset\NBI\train\masks\gas_dc00f5bd82a2a93b.png,1158,1009,0.6926422119140625,0.00031736480106741004,1061112914.3451904,336759.88897122105,0.0005976081869400873,0.0009980783715632362,0.001206621802686542,0.0008657508277593894,0.0008322006986903418,0.0007258124978397673,0.0006090136157464546,256,256,256
gas_dc0302fa72e3066b,NBI,train,dataset\NBI\train\images\gas_dc0302fa72e3066b.jpg,dataset\NBI\train\masks\gas_dc0302fa72e3066b.png,1158,1012,0.1446685791015625,0.0007153784962860345,876931779.6111645,627338.137843671,0.0006567296871184597,0.0005598557895146061,0.0004360164128554155,0.00028862919155610376,0.00028358212585728775,0.00022742852792775344,0.00022071327426304417,256,256,256
gas_dc16efa3266987c,NBI,train,dataset\NBI\train\images\gas_dc16efa3266987c.jpg,dataset\NBI\train\masks\gas_dc16efa3266987c.png,1158,1009,0.0625457763671875,0.0003647082048876777,957215850.8802458,349104.47466456547,0.0007323198445413623,0.000692293253727647,0.0007608110892225995,0.00019725601539066667,0.0003376026589264971,0.0005221562872446931,0.00010854442630866775,256,256,256
gas_dc2026e2fecb2669,NBI,train,dataset\NBI\train\images\gas_dc2026e2fecb2669.jpg,dataset\NBI\train\masks\gas_dc2026e2fecb2669.png,1156,1006,0.0946807861328125,0.0007998112255672173,628692329.7424682,502835.1827560327,0.0002077709912644926,0.0003503857403273663,0.00040500552575205035,0.00010865688799265734,0.000230103771755647,0.00027604452916799905,0.00019723453448755774,256,256,256
gas_dc45ba27ccd39505,NBI,train,dataset\NBI\train\images\gas_dc45ba27ccd39505.jpg,dataset\NBI\train\masks\gas_dc45ba27ccd39505.png,1158,1009,0.0802459716796875,0.001063672009392675,612102825.3753479,651076.64222193,0.0014446549324430473,0.0013362251621621107,0.0012248112859648992,0.0003674850489605704,0.0005273537324091603,0.0005853144755461139,0.0002198436464781481,256,256,256
gas_dc630b42944a76ec,NBI,train,dataset\NBI\train\images\gas_dc630b42944a76ec.jpg,dataset\NBI\train\masks\gas_dc630b42944a76ec.png,560,480,0.291839599609375,0.0009391052005764971,697395464.6573474,654927.7077181777,0.0009703781355421588,0.0008772967684981417,0.0009029664215261324,0.00044897224736549886,0.0004017387142705869,0.0004558009814051497,0.0001187510200720078,256,256,256
gas_dc9119f19b2bed55,NBI,train,dataset\NBI\train\images\gas_dc9119f19b2bed55.jpg,dataset\NBI\train\masks\gas_dc9119f19b2bed55.png,561,480,0.235870361328125,0.0007195613462870321,462607815.72527474,332874.70268618193,0.0011397987867743102,0.0011662323537961954,0.0012516159469686302,0.0003452923683125867,0.0005865055333718278,0.0009117250556355356,0.00011181716019432,256,256,256
gas_dcb619e59a34596b,NBI,train,dataset\NBI\train\images\gas_dcb619e59a34596b.jpg,dataset\NBI\train\masks\gas_dcb619e59a34596b.png,1158,1010,0.4705963134765625,0.0017091454079044258,847386744.8485355,1448307.1636769539,0.00225624704669144,0.0020682694363771533,0.001831526440718299,0.0006782552239370009,0.0010026085379270285,0.001057345228624873,0.000424720605973141,256,256,256
gas_dcce78d865e7ebe2,NBI,train,dataset\NBI\train\images\gas_dcce78d865e7ebe2.jpg,dataset\NBI\train\masks\gas_dcce78d865e7ebe2.png,1158,1009,0.614715576171875,0.001641498116661208,506620300.6868127,831616.2694397379,0.0026022946272553685,0.002425193316950878,0.002018089399975542,0.0019704862244412868,0.0021345319012592945,0.0014384671925915889,0.0005842052272798264,256,256,256
gas_dcfc63578b98f185,NBI,train,dataset\NBI\train\images\gas_dcfc63578b98f185.jpg,dataset\NBI\train\masks\gas_dcfc63578b98f185.png,1158,1008,0.215576171875,0.0004474813601506462,1067047639.8313265,477483.9292172588,0.0006070676000763996,0.00047109515635501134,0.00038016688376790286,0.000259180684846778,0.00021152806888729365,0.00015314970324696914,0.00022690071630849672,256,256,256
gas_dd0fdc2b34380282,NBI,train,dataset\NBI\train\images\gas_dd0fdc2b34380282.jpg,dataset\NBI\train\masks\gas_dd0fdc2b34380282.png,1156,1007,0.693817138671875,0.0007987931970951957,770010652.7948327,615079.2711433432,0.0010321409771675805,0.000905529864354177,0.0009607585938575993,0.000575835779410544,0.0008008128137317835,0.001280119181177084,0.00018183984231682593,256,256,256
gas_dd2338ba998e58f6,NBI,train,dataset\NBI\train\images\gas_dd2338ba998e58f6.jpg,dataset\NBI\train\masks\gas_dd2338ba998e58f6.png,1158,1008,0.899627685546875,0.0007776680584497104,479209072.7305497,372665.58918185264,0.0013283579962026,0.0009663950103466504,0.0015321742382911154,0.0013461580956527675,0.0007473753922347287,0.0008435853811559012,0.0009277422138004147,256,256,256
gas_dd52e54228f1bcc3,NBI,train,dataset\NBI\train\images\gas_dd52e54228f1bcc3.jpg,dataset\NBI\train\masks\gas_dd52e54228f1bcc3.png,1158,1009,0.1100311279296875,0.0008775440427814287,876959667.0563015,769570.7315848425,0.0008042620362037122,0.0009393332753603262,0.0011445185321834095,0.0002312657093045593,0.000539164551875766,0.0007368617744876881,0.00034025649597969735,256,256,256
gas_dd626e131185207c,NBI,train,dataset\NBI\train\images\gas_dd626e131185207c.jpg,dataset\NBI\train\masks\gas_dd626e131185207c.png,946,817,0.471160888671875,0.0015909977643884022,280078111.5940023,445603.6494001831,0.002841763661169427,0.0011773100667728967,0.0011377058903823752,0.002602671657815132,0.0007181623759119523,0.0008817393619574053,0.001704057770787052,256,256,256
gas_dd69a5b793907d8d,NBI,train,dataset\NBI\train\images\gas_dd69a5b793907d8d.jpg,dataset\NBI\train\masks\gas_dd69a5b793907d8d.png,1156,1007,0.90606689453125,0.0005370637466979254,679079122.7211694,364708.7779529715,0.0007881055084314082,0.0008443702863835173,0.0012903767565641334,0.0004526860842178163,0.0006503183045712245,0.0013069007185366446,0.0005022712481327252,256,256,256
gas_dd8cf27468a1e9c8,NBI,train,dataset\NBI\train\images\gas_dd8cf27468a1e9c8.jpg,dataset\NBI\train\masks\gas_dd8cf27468a1e9c8.png,1158,1009,0.1741180419921875,0.0008955577263008816,431403429.59981585,386346.6745308135,0.0008360741382433875,0.001198140784463351,0.001386221469010047,0.0007016691844256458,0.0007632191040352282,0.0008883673825061307,0.0005501473307666595,256,256,256
gas_ddb5c187b875d99a,NBI,train,dataset\NBI\train\images\gas_ddb5c187b875d99a.jpg,dataset\NBI\train\masks\gas_ddb5c187b875d99a.png,430,365,0.229736328125,6.925771486332816e-05,636431177.4043827,44077.76901480496,0.00019508625741168203,0.0002943010261239644,0.00035222405381009163,0.00011006834218169933,0.000236396706492427,0.0003435250914957816,0.0001571377963984096,256,256,256
gas_ddd309569a019827,NBI,train,dataset\NBI\train\images\gas_ddd309569a019827.jpg,dataset\NBI\train\masks\gas_ddd309569a019827.png,1158,1008,0.248382568359375,0.0010720060376579158,778762512.1532949,834838.1149299782,0.001403686767705962,0.0011499939267884253,0.0010061634024057214,0.000528575292149069,0.0005075579464954909,0.00045819127637191954,0.0003975233653002407,256,256,256
gas_dddac637f071452,NBI,train,dataset\NBI\train\images\gas_dddac637f071452.jpg,dataset\NBI\train\masks\gas_dddac637f071452.png,627,776,0.152374267578125,0.0011265437201694404,427116812.8147635,481165.7632552582,0.00163820649906363,0.0009268106487559664,0.0007213266140803203,0.00048810706023894707,0.00037046681262686653,0.00029589152888899966,0.0009168798849833096,256,256,256
gas_de014d3c486a080c,NBI,train,dataset\NBI\train\images\gas_de014d3c486a080c.jpg,dataset\NBI\train\masks\gas_de014d3c486a080c.png,376,465,0.4310302734375,0.0003981574334618332,657291193.9853288,261705.37483426247,0.0008512332259233224,0.0009708642703918419,0.0007124013697362142,0.0005728000892629699,0.000589714986593917,0.00029163636797050537,0.00037809394512414727,256,256,256
gas_de18f7b5814e958f,NBI,train,dataset\NBI\train\images\gas_de18f7b5814e958f.jpg,dataset\NBI\train\masks\gas_de18f7b5814e958f.png,1156,1007,0.824981689453125,0.00021745358151808102,771014223.8806611,167659.8043842333,0.00029587163903819575,0.0005270515285859443,0.0009412115960922545,0.00017083042896976646,0.0004205362076808526,0.0007152657739704011,0.0006453399570540588,256,256,256
gas_de2553590de4dfaa,NBI,train,dataset\NBI\train\images\gas_de2553590de4dfaa.jpg,dataset\NBI\train\masks\gas_de2553590de4dfaa.png,1156,1006,0.478179931640625,0.0003549432204886825,755153639.0751865,268036.6646170949,0.0004600765355805398,0.0003824097650329551,0.0005709662408791903,0.0002775260339797184,0.0004402111328414875,0.0009633232107843074,0.00026622324639381985,256,256,256
gas_de64c664d67894f3,NBI,train,dataset\NBI\train\images\gas_de64c664d67894f3.jpg,dataset\NBI\train\masks\gas_de64c664d67894f3.png,530,481,0.2308197021484375,0.00027827307942326364,763549619.5602304,212475.30392748673,0.0005232976957192456,0.0005340665138809802,0.0005990463590763769,0.00015001646559323134,0.00014738816995443698,0.00016855439740180855,7.574866335713132e-05,256,256,256
gas_deb36943778fea52,NBI,train,dataset\NBI\train\images\gas_deb36943778fea52.jpg,dataset\NBI\train\masks\gas_deb36943778fea52.png,562,480,0.78759765625,0.000221779706287707,1524534073.908558,338110.71913704136,0.00025058111427316265,0.000499035998899035,0.0007703816000571358,0.00018586561742744788,0.0004209546991342437,0.0008541845824962973,0.0005198004857839731,256,256,256
gas_deb51ac9c19621d2,NBI,train,dataset\NBI\train\images\gas_deb51ac9c19621d2.jpg,dataset\NBI\train\masks\gas_deb51ac9c19621d2.png,1149,1007,0.2433013916015625,0.0003658907311681481,602238880.8203615,220353.6244412493,0.0005098082517906308,0.00037342174423771234,0.0004056385405001834,0.00021224190285594748,0.0003070659854106171,0.0005073893517542232,0.00016860330381538954,256,256,256
gas_dec204baa03d3620,NBI,train,dataset\NBI\train\images\gas_dec204baa03d3620.jpg,dataset\NBI\train\masks\gas_dec204baa03d3620.png,1158,1009,0.138031005859375,0.0009976589537729766,418684933.4172396,417704.7726335517,0.0010176695958777923,0.001224993438777064,0.0014141095800250768,0.00022093334520242804,0.00029679951532032535,0.0004119081859770375,0.00039643998414728445,256,256,256
gas_def6b01715e85f82,NBI,train,dataset\NBI\train\images\gas_def6b01715e85f82.jpg,dataset\NBI\train\masks\gas_def6b01715e85f82.png,1157,1007,0.3380279541015625,0.0005795993605256858,742414248.9777164,430302.8239526417,0.0007740788663214067,0.0005086172829011546,0.00048511931782273753,0.00033465589478448766,0.00024340032667231708,0.0003562662647002509,0.0002889595484986692,256,256,256
gas_df0840729dbe906b,NBI,train,dataset\NBI\train\images\gas_df0840729dbe906b.jpg,dataset\NBI\train\masks\gas_df0840729dbe906b.png,1158,997,0.360443115234375,0.00036469504661474565,838097845.0562705,305650.13267051446,0.00028485690390702323,0.00032260415949651527,0.0003612528150053102,0.0001207929077225957,0.00017823723000299238,0.00019556190898150958,7.639591109828697e-05,256,256,256
gas_df6df73bfa78e517,NBI,train,dataset\NBI\train\images\gas_df6df73bfa78e517.jpg,dataset\NBI\train\masks\gas_df6df73bfa78e517.png,1156,1007,0.8836517333984375,0.0007067756769083547,775484702.2790618,548093.7253853577,0.0011099366454183591,0.0013973663008904208,0.0016188364895458008,0.0010275175368445843,0.0009094859855442257,0.0010088024478813028,0.0005088998441274417,256,256,256
gas_dfbbdaa0f92bc74f,NBI,train,dataset\NBI\train\images\gas_dfbbdaa0f92bc74f.jpg,dataset\NBI\train\masks\gas_dfbbdaa0f92bc74f.png,561,480,0.18994140625,0.0006849615431476298,465530841.26043814,318870.723412564,0.0008027662734204948,0.0013651899199764923,0.0013353097482479497,0.0010015954532431245,0.002117327548921077,0.0021321008612433926,0.00059230381828454,256,256,256
gas_e006aa1ea83873f0,NBI,train,dataset\NBI\train\images\gas_e006aa1ea83873f0.jpg,dataset\NBI\train\masks\gas_e006aa1ea83873f0.png,525,478,0.1982269287109375,0.0008151810674514674,629005768.7016375,512753.59396333166,0.0016223808782520987,0.001431668039201066,0.0013584005155257105,0.0009793554485901983,0.0017695207620921857,0.0020609606583954117,0.00026398036272638824,256,256,256
gas_e00d8bcc1a525333,NBI,train,dataset\NBI\train\images\gas_e00d8bcc1a525333.jpg,dataset\NBI\train\masks\gas_e00d8bcc1a525333.png,1125,1007,0.4261627197265625,0.00040233296782482574,680303235.423176,273708.41972863756,0.0006298867984195502,0.00034042688720020285,0.00029009424631103387,0.0002989126391824592,0.0002090228167478351,0.00020015951757922041,0.0003397925521085163,256,256,256
gas_e03ece2f972efb79,NBI,train,dataset\NBI\train\images\gas_e03ece2f972efb79.jpg,dataset\NBI\train\masks\gas_e03ece2f972efb79.png,1158,1009,0.1292572021484375,0.0009300129919370575,961839653.7868202,894523.3741819841,0.0008444810566571232,0.001077136453406442,0.0009587952141887155,0.00038119320368736384,0.0005936230135953479,0.0005927577387375745,0.0003509966359670452,256,256,256
gas_e07f7930131483bc,NBI,train,dataset\NBI\train\images\gas_e07f7930131483bc.jpg,dataset\NBI\train\masks\gas_e07f7930131483bc.png,1158,1008,0.3566741943359375,0.0007195944953384347,1342448058.323907,966018.2330476533,0.000864932502601627,0.000925928622882704,0.0008852319031733581,0.000503669125516379,0.00048644751520931796,0.0005158426505405833,0.00010169283999042283,256,256,256
gas_e0abe61d06e74bab,NBI,train,dataset\NBI\train\images\gas_e0abe61d06e74bab.jpg,dataset\NBI\train\masks\gas_e0abe61d06e74bab.png,1156,1007,0.47021484375,0.0014937248636081302,867283019.9043443,1295482.210616264,0.0018791094238127908,0.0010972213261800285,0.0009387537609498958,0.0008118919162155575,0.00041514256100085614,0.0003862827838758245,0.0009403556628628949,256,256,256
gas_e0b2abdaba5fc7f0,NBI,train,dataset\NBI\train\images\gas_e0b2abdaba5fc7f0.jpg,dataset\NBI\train\masks\gas_e0b2abdaba5fc7f0.png,987,1009,0.1918792724609375,0.0008621292592981784,491348443.33127254,423605.869506503,0.0012994719423942611,0.0014717760170985122,0.0015366094695047597,0.00046521914830223264,0.0007740670166828093,0.0011839573859004522,0.0002371375271104986,256,256,256
gas_e0d004cae44ccf22,NBI,train,dataset\NBI\train\images\gas_e0d004cae44ccf22.jpg,dataset\NBI\train\masks\gas_e0d004cae44ccf22.png,562,480,0.8011932373046875,0.0003151233612292619,2014617752.564582,634853.1177802925,0.00045242767761315817,0.00058188905890121,0.0009567366640165487,0.00028178347910116447,0.0005417189511639222,0.0011822490282071127,0.0005043089864033906,256,256,256
gas_e0ee88d19d37e6b8,NBI,train,dataset\NBI\train\images\gas_e0ee88d19d37e6b8.jpg,dataset\NBI\train\masks\gas_e0ee88d19d37e6b8.png,1158,1009,0.42340087890625,0.0003982367536986834,1311840817.2827067,522423.2284440928,0.0005610524694055451,0.00044987881019486683,0.0004326238142944406,0.000371887466569582,0.0003233420447957532,0.00040639387544867,0.00012842865511110445,256,256,256
gas_e1281bb8880c1ca,NBI,train,dataset\NBI\train\images\gas_e1281bb8880c1ca.jpg,dataset\NBI\train\masks\gas_e1281bb8880c1ca.png,429,365,0.440948486328125,8.558577553804848e-05,744444439.8657745,63713.85473090041,0.00023122548131031568,0.0005555556335310845,0.0006693981081447664,0.00018752852627172041,0.0004778370378883742,0.0007114477610028411,0.0004381726268344508,256,256,256
gas_e1331cd89c47c893,NBI,train,dataset\NBI\train\images\gas_e1331cd89c47c893.jpg,dataset\NBI\train\masks\gas_e1331cd89c47c893.png,511,353,0.56005859375,0.0002666279860228265,672968986.5153401,179432.3655304078,0.0006919339804816677,0.0009158851727970765,0.0013829751477165172,0.00046533706892363635,0.0004953341205041281,0.0004534770848842393,0.0006910411672348495,256,256,256
gas_e134876d36f925fc,NBI,train,dataset\NBI\train\images\gas_e134876d36f925fc.jpg,dataset\NBI\train\masks\gas_e134876d36f925fc.png,579,560,0.136322021484375,0.00019885070128465527,706783959.0124412,140544.48590636897,0.0007535890533660842,0.0006820463122717191,0.000628631028398585,0.0003212760799336804,0.0003719645773857761,0.00038037895410165875,0.0001249580249674992,256,256,256
gas_e13682e051409202,NBI,train,dataset\NBI\train\images\gas_e13682e051409202.jpg,dataset\NBI\train\masks\gas_e13682e051409202.png,1158,1010,0.1160888671875,0.0009386807307309504,770900330.829066,723629.2858633591,0.000938588637182262,0.0009077510114725845,0.0008971203407798937,0.0003412695937576513,0.00044240507515399695,0.00045866942607035335,4.146829640236827e-05,256,256,256
gas_e147dc59998c91a3,NBI,train,dataset\NBI\train\images\gas_e147dc59998c91a3.jpg,dataset\NBI\train\masks\gas_e147dc59998c91a3.png,1158,1009,0.58001708984375,0.0006277172414004367,877708687.3481891,550952.8759754037,0.00047826049871041085,0.0011565725388601104,0.002198836626776278,0.0003001467920161258,0.0006059986311878824,0.0009171913493856211,0.001720576128065867,256,256,256
gas_e165737d07ab0fe,NBI,train,dataset\NBI\train\images\gas_e165737d07ab0fe.jpg,dataset\NBI\train\masks\gas_e165737d07ab0fe.png,561,480,0.918304443359375,0.00028064425956750896,908182575.605567,254876.22648293758,0.0004044734450904993,0.0007708133047443745,0.0014670409319847161,0.00025706374957625916,0.00045351962784223056,0.0006697433087450184,0.0010625674868942167,256,256,256
