modality,stem,image_path,mask_path,width,height,foreground_ratio,size_bucket,brightness_mean,contrast_std,lesion_bg_rgb_distance,boundary_gray_diff,specular_ratio,laplacian_var,boundary_complexity,elongation,bbox_width,bbox_height,risk_score,risk_types
NBI,gas_9c490930273d5665,NBI/images/gas_9c490930273d5665.jpg,NBI/masks/gas_9c490930273d5665.png,531,466,0.2968728530669318,large_>=10%,85.90999603271484,56.344635009765625,56.113216400146484,1.458526611328125,0.000973949871891241,314.9878234863281,10.991198245791999,2.064777327935223,510,247,0.4622722400857449,低对比度/边界模糊型
NBI,gas_9c50c4fc21465d44,NBI/images/gas_9c50c4fc21465d44.jpg,NBI/masks/gas_9c50c4fc21465d44.png,1158,1009,0.5208949372759857,large_>=10%,97.58180236816406,52.04008102416992,81.4163589477539,4.939613342285156,0.011567540322580646,1179.12841796875,8.42331890294447,1.1926605504587156,436,520,0.6979421221864952,未标记
NBI,gas_9c9ea9981f8d94fe,NBI/images/gas_9c9ea9981f8d94fe.jpg,NBI/masks/gas_9c9ea9981f8d94fe.png,1156,1007,0.3203377016129032,large_>=10%,90.44540405273438,46.907291412353516,30.362316131591797,0.6017837524414062,0.004488687275985663,264.50311279296875,8.928856204241603,1.2337278106508875,417,338,0.37291532690246515,低对比度/边界模糊型
NBI,gas_9cad1269d1795970,NBI/images/gas_9cad1269d1795970.jpg,NBI/masks/gas_9cad1269d1795970.png,1156,1006,0.6916096274685817,large_>=10%,87.66822052001953,50.79469299316406,80.88151550292969,2.0101089477539062,0.010746745960502693,752.8123168945312,8.672132920532814,1.0108892921960073,551,557,0.6211182565201858,低对比度/边界模糊型
NBI,gas_9cfe0b48154b03a6,NBI/images/gas_9cfe0b48154b03a6.jpg,NBI/masks/gas_9cfe0b48154b03a6.png,1158,1008,0.35511669658886896,large_>=10%,87.78356170654297,53.778629302978516,47.93896484375,3.1103668212890625,0.00450516157989228,945.6856079101562,10.348577431385786,1.014388489208633,417,423,0.5659985709181851,低对比度/边界模糊型
NBI,gas_9d1979e673a5d20c,NBI/images/gas_9d1979e673a5d20c.jpg,NBI/masks/gas_9d1979e673a5d20c.png,562,480,0.09447657176749703,medium_1-10%,130.1549835205078,77.55987548828125,29.200244903564453,1.2328033447265625,0.19545521945432978,607.9118041992188,10.34806632438395,1.7350993377483444,262,151,0.29284744551625574,低对比度/边界模糊型;反光干扰型
NBI,gas_9d1a429058035ab3,NBI/images/gas_9d1a429058035ab3.jpg,NBI/masks/gas_9d1a429058035ab3.png,1156,895,0.5302261844758065,large_>=10%,100.58174133300781,50.7305793762207,46.01057815551758,0.6313095092773438,0.021317414314516128,568.73095703125,9.369619796129586,1.7195467422096318,607,353,0.3757270453733476,低对比度/边界模糊型;反光干扰型
NBI,gas_9d1ecc8062b2db1e,NBI/images/gas_9d1ecc8062b2db1e.jpg,NBI/masks/gas_9d1ecc8062b2db1e.png,1158,1008,0.05017672800718133,medium_1-10%,76.85327911376953,32.369441986083984,27.36077880859375,0.3544921875,0.00037309245960502694,529.874267578125,9.39119559505253,1.198581560283688,169,141,0.3592247231153983,低对比度/边界模糊型
NBI,gas_9d2132b8acd60959,NBI/images/gas_9d2132b8acd60959.jpg,NBI/masks/gas_9d2132b8acd60959.png,1158,1009,0.21263440860215055,large_>=10%,93.17733001708984,48.03548049926758,61.6246452331543,0.35100555419921875,0.005009520609318996,1505.8739013671875,8.97066436871774,1.1237113402061856,327,291,0.4737299035369775,低对比度/边界模糊型
NBI,gas_9d2fea0944ac75be,NBI/images/gas_9d2fea0944ac75be.jpg,NBI/masks/gas_9d2fea0944ac75be.png,1048,1007,0.5088033536585366,large_>=10%,87.05168914794922,51.72929763793945,110.60430908203125,1.0471420288085938,0.010185467479674797,626.1827392578125,9.403146526928944,1.1178947368421053,531,475,0.5530618077884959,低对比度/边界模糊型
NBI,gas_9d3945225098a5f7,NBI/images/gas_9d3945225098a5f7.jpg,NBI/masks/gas_9d3945225098a5f7.png,1157,1007,0.15719815978456014,large_>=10%,95.18318939208984,44.05242156982422,22.135143280029297,0.5343780517578125,0.013580004488330341,434.7886657714844,9.209057404790968,1.1541501976284585,253,292,0.28596284387281173,低对比度/边界模糊型
NBI,gas_9d66363dcf716362,NBI/images/gas_9d66363dcf716362.jpg,NBI/masks/gas_9d66363dcf716362.png,1156,1007,0.7697076612903225,large_>=10%,93.93692779541016,51.11360168457031,69.73491668701172,0.6718292236328125,0.00925739247311828,913.3646850585938,9.06371916892862,1.1135135135135135,618,555,0.5194105037513397,低对比度/边界模糊型
NBI,gas_9d6f9e0c009ad6d,NBI/images/gas_9d6f9e0c009ad6d.jpg,NBI/masks/gas_9d6f9e0c009ad6d.png,1157,1008,0.11127912186379928,large_>=10%,96.3805923461914,64.22657775878906,138.74954223632812,19.97394561767578,0.07414314516129032,598.1068725585938,10.168100201171155,2.0502793296089385,179,367,0.6020150053590567,反光干扰型
NBI,gas_9d716897baadc90,NBI/images/gas_9d716897baadc90.jpg,NBI/masks/gas_9d716897baadc90.png,430,365,0.04562599553998089,medium_1-10%,88.26456451416016,42.6951789855957,32.295013427734375,0.7679290771484375,0.0019560369544440906,384.1339416503906,9.453729031382222,1.380952380952381,116,84,0.3755198285101823,低对比度/边界模糊型
NBI,gas_9d9bebe870ced7cf,NBI/images/gas_9d9bebe870ced7cf.jpg,NBI/masks/gas_9d9bebe870ced7cf.png,1156,1006,0.8389306552962298,large_>=10%,101.03929901123047,52.12297058105469,153.45364379882812,7.213432312011719,0.004752019748653501,677.220703125,7.550301011339306,1.2284069097888675,640,521,0.8355769917827794,未标记
NBI,gas_9da63bf36317d5bb,NBI/images/gas_9da63bf36317d5bb.jpg,NBI/masks/gas_9da63bf36317d5bb.png,527,479,0.707153977491057,large_>=10%,116.07254791259766,57.39768600463867,121.3105697631836,2.2445907592773438,0.031172627984455283,1136.285400390625,8.634253018859694,1.1444201312910285,523,457,0.6758413719185422,低对比度/边界模糊型;反光干扰型
NBI,gas_9db0d768248b11c1,NBI/images/gas_9db0d768248b11c1.jpg,NBI/masks/gas_9db0d768248b11c1.png,1156,1008,0.8482974910394265,large_>=10%,101.14175415039062,40.77886962890625,98.93803405761719,0.26056671142578125,0.010427867383512545,664.4650268554688,8.560992253212522,1.1209386281588447,621,554,0.4982958199356913,低对比度/边界模糊型
NBI,gas_9db8a487e298bd0f,NBI/images/gas_9db8a487e298bd0f.jpg,NBI/masks/gas_9db8a487e298bd0f.png,1157,1007,0.28133135098743267,large_>=10%,78.91268920898438,53.413429260253906,126.84716033935547,1.7724151611328125,0.0036131059245960505,822.9419555664062,10.723610496199754,2.114503816793893,554,262,0.6189853519113969,低对比度/边界模糊型
NBI,gas_9dcd57a3d4cb6b9f,NBI/images/gas_9dcd57a3d4cb6b9f.jpg,NBI/masks/gas_9dcd57a3d4cb6b9f.png,1158,1008,0.402608842010772,large_>=10%,88.87525939941406,65.21766662597656,129.83526611328125,3.7995986938476562,0.015560480251346499,265.85943603515625,9.647796679527339,1.032537960954447,461,476,0.5881136120042872,未标记
NBI,gas_9dd61eaaf9d0e93b,NBI/images/gas_9dd61eaaf9d0e93b.jpg,NBI/masks/gas_9dd61eaaf9d0e93b.png,1158,1009,0.13277889784946237,large_>=10%,101.13756561279297,62.348960876464844,41.40961837768555,0.03916168212890625,0.015857414874551973,2080.406982421875,9.772372377456401,1.6336633663366336,330,202,0.2954912468738835,低对比度/边界模糊型
NBI,gas_9dd840c7d03fc13e,NBI/images/gas_9dd840c7d03fc13e.jpg,NBI/masks/gas_9dd840c7d03fc13e.png,1156,1007,0.8995183691756272,large_>=10%,108.76863861083984,42.790279388427734,137.71829223632812,0.211883544921875,0.0036458333333333334,568.6868286132812,7.960805004330635,1.1423423423423424,634,555,0.5868703108252947,低对比度/边界模糊型
NBI,gas_9df1e4639fe41b64,NBI/images/gas_9df1e4639fe41b64.jpg,NBI/masks/gas_9df1e4639fe41b64.png,1158,1009,0.7178707437275985,large_>=10%,86.56431579589844,45.736473083496094,13.429619789123535,2.2329559326171875,0.020169690860215053,1372.756103515625,14.705940965717428,1.1539855072463767,637,552,0.43271882815291174,低对比度/边界模糊型;反光干扰型
NBI,gas_9e087f139fe7e893,NBI/images/gas_9e087f139fe7e893.jpg,NBI/masks/gas_9e087f139fe7e893.png,1156,1007,0.3336945564516129,large_>=10%,90.1952133178711,58.65716552734375,116.8182373046875,2.2061920166015625,0.002595766129032258,283.3133544921875,9.281343795369088,1.639871382636656,510,311,0.6256020007145408,低对比度/边界模糊型
NBI,gas_9e0f589084ca1f1d,NBI/images/gas_9e0f589084ca1f1d.jpg,NBI/masks/gas_9e0f589084ca1f1d.png,564,481,0.1700837498709839,large_>=10%,95.5261459350586,44.20562744140625,77.13988494873047,1.85931396484375,0.009292844399227378,756.5767822265625,9.124573420101758,1.3707317073170733,205,281,0.5496605930689532,低对比度/边界模糊型
NBI,gas_9e304d41c9e0f321,NBI/images/gas_9e304d41c9e0f321.jpg,NBI/masks/gas_9e304d41c9e0f321.png,1159,1009,0.3443643402154399,large_>=10%,84.54287719726562,60.20182800292969,163.12588500976562,2.261871337890625,0.008940192998204668,1160.7569580078125,12.35551677893362,1.1919191919191918,590,495,0.633104680242944,低对比度/边界模糊型
NBI,gas_9e553e2c66f297f6,NBI/images/gas_9e553e2c66f297f6.jpg,NBI/masks/gas_9e553e2c66f297f6.png,1370,903,0.1080568720379147,large_>=10%,95.28931427001953,37.33668899536133,95.77902221679688,2.1288528442382812,0.002702902843601896,153.7221221923828,9.084882372342431,1.1675977653631284,179,209,0.5595355484101464,低对比度/边界模糊型
NBI,gas_9e617e28769c31bd,NBI/images/gas_9e617e28769c31bd.jpg,NBI/masks/gas_9e617e28769c31bd.png,557,480,0.33750374027528424,large_>=10%,83.09685516357422,41.68589782714844,57.9720344543457,0.09716796875,0.0004675344105326152,490.81781005859375,10.346500874487173,1.0610079575596818,400,377,0.3663451232583066,低对比度/边界模糊型
NBI,gas_9e686b4e27bc5d94,NBI/images/gas_9e686b4e27bc5d94.jpg,NBI/masks/gas_9e686b4e27bc5d94.png,1157,976,0.807097800925926,large_>=10%,85.45134735107422,52.47515869140625,66.46729278564453,1.7991485595703125,0.020095486111111113,506.62091064453125,8.859375232119973,1.1840148698884758,637,538,0.5373204715969989,低对比度/边界模糊型;反光干扰型
NBI,gas_9e7dae19e9032055,NBI/images/gas_9e7dae19e9032055.jpg,NBI/masks/gas_9e7dae19e9032055.png,1156,1006,0.658199618491921,large_>=10%,100.76273345947266,49.83918762207031,122.14620208740234,1.6027297973632812,0.014783438061041293,292.3451232910156,8.943181613288015,1.067829457364341,516,551,0.573469096105752,低对比度/边界模糊型
NBI,gas_9e81b8c9acc40bf2,NBI/images/gas_9e81b8c9acc40bf2.jpg,NBI/masks/gas_9e81b8c9acc40bf2.png,1158,1009,0.13697076612903225,large_>=10%,93.52999877929688,47.6037712097168,45.99269485473633,0.4131317138671875,0.0005460349462365591,1620.0244140625,10.073819327230245,1.03690036900369,271,281,0.4449696320114327,低对比度/边界模糊型
NBI,gas_9e864075196c6461,NBI/images/gas_9e864075196c6461.jpg,NBI/masks/gas_9e864075196c6461.png,1158,1008,0.14890877468581687,large_>=10%,83.17936706542969,53.8458251953125,82.1865234375,1.4217758178710938,0.003761781867145422,1419.6959228515625,8.923708612498922,1.0826446280991735,262,242,0.6187852804573062,低对比度/边界模糊型
NBI,gas_9eab9b1c78bc7e35,NBI/images/gas_9eab9b1c78bc7e35.jpg,NBI/masks/gas_9eab9b1c78bc7e35.png,578,478,0.1204449045185389,large_>=10%,79.38838195800781,40.133079528808594,73.5236587524414,2.36981201171875,0.0002497430180538866,530.1392211914062,9.384943815388903,1.103448275862069,224,203,0.599339049660593,低对比度/边界模糊型
NBI,gas_9eb616521098c1e5,NBI/images/gas_9eb616521098c1e5.jpg,NBI/masks/gas_9eb616521098c1e5.png,1158,1009,0.1773521505376344,large_>=10%,80.68018341064453,51.63145446777344,118.80949401855469,3.7253341674804688,0.0006720430107526882,1289.42529296875,10.255638134856044,1.0185758513931888,323,329,0.7186495176848874,未标记
NBI,gas_9ef59c88a2d9994f,NBI/images/gas_9ef59c88a2d9994f.jpg,NBI/masks/gas_9ef59c88a2d9994f.png,1157,1006,0.7382587679856115,large_>=10%,82.7081069946289,58.098575592041016,138.24331665039062,2.0923538208007812,0.01999213129496403,275.82745361328125,8.849960988771793,1.1602914389799637,637,549,0.6060664523043944,低对比度/边界模糊型
NBI,gas_9f105004f1991622,NBI/images/gas_9f105004f1991622.jpg,NBI/masks/gas_9f105004f1991622.png,561,480,0.25502450980392155,large_>=10%,139.27816772460938,71.11061096191406,110.57618713378906,2.231964111328125,0.12521167557932264,932.6657104492188,10.05894412784343,1.3180212014134276,373,283,0.5334690961057521,低对比度/边界模糊型;反光干扰型
NBI,gas_9f13e5a7f8e6e697,NBI/images/gas_9f13e5a7f8e6e697.jpg,NBI/masks/gas_9f13e5a7f8e6e697.png,1158,1009,0.2227570564516129,large_>=10%,91.81145477294922,39.060672760009766,96.09967803955078,0.139556884765625,0.0002716173835125448,1374.8310546875,10.026666811094287,1.2222222222222223,385,315,0.49339764201500536,低对比度/边界模糊型
NBI,gas_9f2718888957172d,NBI/images/gas_9f2718888957172d.jpg,NBI/masks/gas_9f2718888957172d.png,1158,1009,0.13283770161290323,large_>=10%,87.13455200195312,63.58415603637695,205.40646362304688,13.225128173828125,0.05911458333333333,1267.130859375,8.388238778241641,1.3919597989949748,199,277,0.7393104680242946,反光干扰型
NBI,gas_9f37ef4b043cd56,NBI/images/gas_9f37ef4b043cd56.jpg,NBI/masks/gas_9f37ef4b043cd56.png,1158,1009,0.18751400089605735,large_>=10%,88.36995697021484,54.22686004638672,7.021330833435059,1.2434844970703125,0.006745631720430107,1233.539306640625,9.131450832724267,1.1768953068592058,326,277,0.4520400142908182,低对比度/边界模糊型
NBI,gas_9f83ec41a856f357,NBI/images/gas_9f83ec41a856f357.jpg,NBI/masks/gas_9f83ec41a856f357.png,520,481,0.1944626579241964,large_>=10%,76.97406005859375,55.98787307739258,70.38993072509766,2.3811264038085938,0.0003278426355349432,201.72145080566406,9.8257699679833,1.4248927038626609,233,332,0.5379814219364059,低对比度/边界模糊型
NBI,gas_9faea46fa86b77d6,NBI/images/gas_9faea46fa86b77d6.jpg,NBI/masks/gas_9faea46fa86b77d6.png,1156,1007,0.6490367383512545,large_>=10%,92.74303436279297,33.938133239746094,13.141168594360352,0.5311965942382812,0.001971326164874552,491.125244140625,9.2888097556819,1.058027079303675,547,517,0.4089531975705609,低对比度/边界模糊型
NBI,gas_9fb9aa06d3ab535d,NBI/images/gas_9fb9aa06d3ab535d.jpg,NBI/masks/gas_9fb9aa06d3ab535d.png,430,365,0.49836890729531697,large_>=10%,107.60741424560547,53.4789924621582,49.61381149291992,0.5109329223632812,0.010175215036635871,1285.2208251953125,9.650431999448934,1.0030487804878048,329,328,0.434140764558771,低对比度/边界模糊型
NBI,gas_9fcfa0439f89b9b0,NBI/images/gas_9fcfa0439f89b9b0.jpg,NBI/masks/gas_9fcfa0439f89b9b0.png,548,464,0.28352315630505914,large_>=10%,70.54005432128906,44.944068908691406,33.60270309448242,0.29148101806640625,9.045431663730179e-05,167.53590393066406,10.279347432207247,1.0235988200589972,347,339,0.31272240085744907,低对比度/边界模糊型
NBI,gas_9fe3286a6109dd81,NBI/images/gas_9fe3286a6109dd81.jpg,NBI/masks/gas_9fe3286a6109dd81.png,1158,1009,0.12471998207885304,large_>=10%,77.27225494384766,45.78966522216797,137.86465454101562,0.9533920288085938,0.01034106182795699,1063.2152099609375,10.12106332190709,1.144578313253012,249,285,0.5303429796355841,低对比度/边界模糊型
NBI,gas_9fef1c6e2686423d,NBI/images/gas_9fef1c6e2686423d.jpg,NBI/masks/gas_9fef1c6e2686423d.png,1156,1007,0.1611587141577061,large_>=10%,97.89215850830078,50.971282958984375,32.2310791015625,0.7030181884765625,0.006126792114695341,372.6261291503906,10.054102771398087,1.2007299270072993,274,329,0.3163201143265452,低对比度/边界模糊型
NBI,gas_9ffddeacdbfe6590,NBI/images/gas_9ffddeacdbfe6590.jpg,NBI/masks/gas_9ffddeacdbfe6590.png,1157,1007,0.525645197486535,large_>=10%,73.17281341552734,56.379173278808594,132.74732971191406,5.925994873046875,0.03052906193895871,306.7760925292969,8.917094510296248,1.2608695652173914,638,506,0.6411146838156484,反光干扰型
NBI,gas_a032e0368fbe3135,NBI/images/gas_a032e0368fbe3135.jpg,NBI/masks/gas_a032e0368fbe3135.png,1156,1007,0.02759016577060932,medium_1-10%,80.57341003417969,57.7717399597168,113.9632339477539,2.3349761962890625,0.02373431899641577,634.0184936523438,9.06688835417521,1.4086021505376345,93,131,0.555005359056806,低对比度/边界模糊型;反光干扰型
NBI,gas_a080493909fc25b8,NBI/images/gas_a080493909fc25b8.jpg,NBI/masks/gas_a080493909fc25b8.png,1156,1007,0.4373739919354839,large_>=10%,76.49274444580078,58.522308349609375,125.44493103027344,2.864349365234375,0.010859094982078854,482.4422607421875,10.508200904282242,1.491841491841492,640,429,0.5864630225080385,低对比度/边界模糊型
NBI,gas_a092f73f72f87eab,NBI/images/gas_a092f73f72f87eab.jpg,NBI/masks/gas_a092f73f72f87eab.png,1156,1007,0.3125448028673835,large_>=10%,101.14569854736328,43.12360763549805,52.21620559692383,0.7463226318359375,0.011847558243727598,1345.8338623046875,9.578262852211514,1.057742782152231,403,381,0.44416577349053227,低对比度/边界模糊型
NBI,gas_a09ea200c52f9ea2,NBI/images/gas_a09ea200c52f9ea2.jpg,NBI/masks/gas_a09ea200c52f9ea2.png,1156,1008,0.1914510528673835,large_>=10%,69.51699829101562,48.25181579589844,94.88105773925781,0.10845184326171875,0.00643201164874552,744.6514892578125,10.050539966331993,1.4296296296296296,270,386,0.3827009646302251,低对比度/边界模糊型
NBI,gas_a10e9da229ee47c,NBI/images/gas_a10e9da229ee47c.jpg,NBI/masks/gas_a10e9da229ee47c.png,1158,1009,0.024109543010752688,medium_1-10%,97.79512023925781,50.068660736083984,41.203338623046875,0.508453369140625,0.0009716621863799283,970.022216796875,10.1735006828534,1.4081632653061225,138,98,0.4054698106466595,低对比度/边界模糊型
NBI,gas_a13b8b3304b04f0a,NBI/images/gas_a13b8b3304b04f0a.jpg,NBI/masks/gas_a13b8b3304b04f0a.png,1156,1006,0.17689631956912027,large_>=10%,103.34647369384766,43.48406982421875,34.97314453125,0.1090545654296875,0.010794434470377019,579.0872192382812,9.095343727066021,1.00355871886121,282,281,0.28797427652733115,低对比度/边界模糊型
NBI,gas_a140d412dcde4416,NBI/images/gas_a140d412dcde4416.jpg,NBI/masks/gas_a140d412dcde4416.png,561,480,0.2618798276886512,large_>=10%,87.25696563720703,48.27492904663086,99.67723083496094,1.05084228515625,0.00279263220439691,1075.5438232421875,9.082893686909728,1.1382978723404256,321,282,0.6189531975705609,低对比度/边界模糊型
NBI,gas_a157fa24041e25b,NBI/images/gas_a157fa24041e25b.jpg,NBI/masks/gas_a157fa24041e25b.png,1158,1009,0.4500588037634409,large_>=10%,90.13387298583984,70.82980346679688,180.07498168945312,2.32403564453125,0.05703405017921147,1412.939208984375,10.55112213249297,1.1787234042553192,470,554,0.6240728831725616,低对比度/边界模糊型;反光干扰型
NBI,gas_a17da7cc3dbebfae,NBI/images/gas_a17da7cc3dbebfae.jpg,NBI/masks/gas_a17da7cc3dbebfae.png,1158,1008,0.2489031642728905,large_>=10%,71.97135925292969,38.77528762817383,92.12842559814453,1.1690444946289062,0.00069008078994614,885.898681640625,9.453657346893419,1.5656934306569343,274,429,0.6100392997499107,低对比度/边界模糊型
NBI,gas_a19bf96d497facb7,NBI/images/gas_a19bf96d497facb7.jpg,NBI/masks/gas_a19bf96d497facb7.png,1134,1008,0.4593557776801406,large_>=10%,96.1207504272461,41.87818145751953,9.600188255310059,1.6435546875,0.00952877855887522,482.47528076171875,9.956049737145856,1.184549356223176,466,552,0.39175062522329407,低对比度/边界模糊型
NBI,gas_a1addaa5383e8bc2,NBI/images/gas_a1addaa5383e8bc2.jpg,NBI/masks/gas_a1addaa5383e8bc2.png,1156,1006,0.9015989676840216,large_>=10%,86.14493560791016,40.484493255615234,95.21363830566406,0.3758392333984375,0.014696476660682226,332.8232727050781,8.472045883162632,1.1382405745062836,634,557,0.44873168988924617,低对比度/边界模糊型
NBI,gas_a1b3c5fce05ae64b,NBI/images/gas_a1b3c5fce05ae64b.jpg,NBI/masks/gas_a1b3c5fce05ae64b.png,1158,1008,0.13950291741472173,large_>=10%,99.51956939697266,47.792484283447266,19.747390747070312,0.2281951904296875,0.008959829443447039,615.90673828125,9.327260479663883,1.105263157894737,273,247,0.27819221150410867,低对比度/边界模糊型
NBI,gas_a1cb9621c3f71534,NBI/images/gas_a1cb9621c3f71534.jpg,NBI/masks/gas_a1cb9621c3f71534.png,1156,1008,0.567699932795699,large_>=10%,99.91448211669922,38.73976135253906,7.807000160217285,0.261566162109375,0.016557459677419353,718.5347900390625,9.247923168212909,1.0622489959839359,498,529,0.3008467309753483,低对比度/边界模糊型
NBI,gas_a20a2d690ae0fc3f,NBI/images/gas_a20a2d690ae0fc3f.jpg,NBI/masks/gas_a20a2d690ae0fc3f.png,1158,1008,0.1728624326750449,large_>=10%,87.40457916259766,47.88828659057617,73.14279174804688,1.9459457397460938,0.005108280969479353,573.6636352539062,9.03971956483064,1.3375,321,240,0.5615041086102179,低对比度/边界模糊型
NBI,gas_a21763490b13da4c,NBI/images/gas_a21763490b13da4c.jpg,NBI/masks/gas_a21763490b13da4c.png,530,466,0.04719410478581262,medium_1-10%,64.6415023803711,51.4165153503418,129.2606964111328,2.6019210815429688,0.007093691796906632,832.59228515625,9.077187498106014,1.3113207547169812,139,106,0.6543193997856376,低对比度/边界模糊型
NBI,gas_a21e0506048dba24,NBI/images/gas_a21e0506048dba24.jpg,NBI/masks/gas_a21e0506048dba24.png,366,338,0.6443560642804023,large_>=10%,93.0774154663086,65.85456848144531,77.71533966064453,3.8829116821289062,0.0386878779060368,1948.8809814453125,9.609215670014606,1.0621301775147929,359,338,0.6261914969632012,反光干扰型
NBI,gas_a225fb2d680870eb,NBI/images/gas_a225fb2d680870eb.jpg,NBI/masks/gas_a225fb2d680870eb.png,1158,1009,0.20819332437275986,large_>=10%,77.57140350341797,46.66853713989258,18.173946380615234,1.765350341796875,0.0037718413978494623,614.0108642578125,12.582885121565528,1.9558823529411764,272,532,0.40226152197213283,低对比度/边界模糊型
NBI,gas_a2407e42e74bdfd8,NBI/images/gas_a2407e42e74bdfd8.jpg,NBI/masks/gas_a2407e42e74bdfd8.png,1156,989,0.621430200729927,large_>=10%,94.9760971069336,49.74555969238281,58.174381256103516,4.04864501953125,0.005916400547445255,647.8668212890625,8.422423308134784,1.264957264957265,592,468,0.6593962129331904,未标记
NBI,gas_a245acc9eacdcf4c,NBI/images/gas_a245acc9eacdcf4c.jpg,NBI/masks/gas_a245acc9eacdcf4c.png,1156,996,0.29407894736842105,large_>=10%,90.55201721191406,58.50138854980469,22.494396209716797,0.0034332275390625,0.025473570780399274,529.908447265625,9.601558476187204,1.2937685459940653,436,337,0.20052876027152555,低对比度/边界模糊型;反光干扰型
NBI,gas_a252a68c8e89b15,NBI/images/gas_a252a68c8e89b15.jpg,NBI/masks/gas_a252a68c8e89b15.png,1156,1006,0.8127496633752244,large_>=10%,68.9190673828125,41.977752685546875,99.71302795410156,0.2387237548828125,0.010093132854578097,377.522705078125,8.408500723647366,1.1490125673249552,640,557,0.4596963201143265,低对比度/边界模糊型
NBI,gas_a25a31fa3c50a0ef,NBI/images/gas_a25a31fa3c50a0ef.jpg,NBI/masks/gas_a25a31fa3c50a0ef.png,1158,1008,0.2246212971274686,large_>=10%,116.57671356201172,32.86265182495117,14.318621635437012,1.3116302490234375,0.0025583482944344705,532.7129516601562,9.174061308748803,1.1778523489932886,351,298,0.4521186137906395,低对比度/边界模糊型
NBI,gas_a2681254774e1169,NBI/images/gas_a2681254774e1169.jpg,NBI/masks/gas_a2681254774e1169.png,1158,1009,0.22669690860215053,large_>=10%,44.671871185302734,28.492313385009766,78.30548095703125,7.545177459716797,0.000859655017921147,506.6427001953125,9.854807013596416,1.1311053984575836,389,440,0.6490532332976063,未标记
NBI,gas_a2aa2ec7bb8bc69c,NBI/images/gas_a2aa2ec7bb8bc69c.jpg,NBI/masks/gas_a2aa2ec7bb8bc69c.png,1123,1009,0.7118967391304348,large_>=10%,98.35353088378906,61.97187805175781,176.83676147460938,0.16182708740234375,0.0064945652173913045,790.28466796875,9.155242940901072,1.0767888307155322,617,573,0.5596105752054306,低对比度/边界模糊型
NBI,gas_a31339140a3c9eb7,NBI/images/gas_a31339140a3c9eb7.jpg,NBI/masks/gas_a31339140a3c9eb7.png,548,470,0.3493632551638453,large_>=10%,71.59720611572266,46.843013763427734,57.77422332763672,0.9258880615234375,0.0035253921416369,232.3983917236328,9.854318814491306,1.3322683706070289,417,313,0.4212397284744552,低对比度/边界模糊型
NBI,gas_a318423c73410537,NBI/images/gas_a318423c73410537.jpg,NBI/masks/gas_a318423c73410537.png,1156,1007,0.3393761200716846,large_>=10%,90.64794158935547,63.48890686035156,143.192626953125,1.2148361206054688,0.004623095878136201,315.7158508300781,9.180345879890924,1.2256267409470751,359,440,0.5905859235441229,低对比度/边界模糊型
NBI,gas_a329a97c8029c2ce,NBI/images/gas_a329a97c8029c2ce.jpg,NBI/masks/gas_a329a97c8029c2ce.png,1158,1008,0.11118716337522441,large_>=10%,69.67562866210938,38.54327392578125,106.00086975097656,1.9341964721679688,0.004617369838420107,536.8419799804688,9.643980394862595,1.0869565217391304,230,250,0.5690103608431583,低对比度/边界模糊型
NBI,gas_a32d2d802170d09f,NBI/images/gas_a32d2d802170d09f.jpg,NBI/masks/gas_a32d2d802170d09f.png,946,818,0.17870987793851717,large_>=10%,76.3604965209961,35.84001541137695,70.72563934326172,5.5384674072265625,0.0024638336347197107,928.4305419921875,8.6443572720498,1.7644230769230769,367,208,0.696745266166488,未标记
NBI,gas_a34d7e88e3b68cc2,NBI/images/gas_a34d7e88e3b68cc2.jpg,NBI/masks/gas_a34d7e88e3b68cc2.png,563,480,0.7539409413854352,large_>=10%,150.27366638183594,72.96034240722656,232.92567443847656,6.1838531494140625,0.14499333925399643,1001.9951782226562,8.212570413272083,1.1944444444444444,559,468,0.7610789567702752,反光干扰型
NBI,gas_a35d7e885cf223bf,NBI/images/gas_a35d7e885cf223bf.jpg,NBI/masks/gas_a35d7e885cf223bf.png,1158,1008,0.2630217684021544,large_>=10%,83.02323913574219,49.09846878051758,17.583057403564453,1.5864791870117188,0.003960951526032316,1266.33203125,9.532803998978128,1.1661631419939578,331,386,0.5031261164701679,低对比度/边界模糊型
NBI,gas_a37d6e566b5990a4,NBI/images/gas_a37d6e566b5990a4.jpg,NBI/masks/gas_a37d6e566b5990a4.png,563,478,0.26023172335887396,large_>=10%,151.42515563964844,63.9797248840332,103.21444702148438,0.2240447998046875,0.15562178110391878,7370.43994140625,10.006212372354842,1.3759124087591241,377,274,0.3947874240800286,低对比度/边界模糊型;反光干扰型
NBI,gas_a3a0ac7afd42ce31,NBI/images/gas_a3a0ac7afd42ce31.jpg,NBI/masks/gas_a3a0ac7afd42ce31.png,1158,1009,0.14296875,large_>=10%,102.57687377929688,40.40029525756836,34.723350524902344,0.3156890869140625,0.008008512544802867,835.9786376953125,9.045930463091302,1.0522088353413654,262,249,0.3564130046445159,低对比度/边界模糊型
